Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_PageViews,Total_Duration,Avg_Time_Per_Page,Bounce_Exit_Ratio,Engagement_Score,Month_Encoded,VisitorType_Freq
0,-1.0054680759288452,0,-0.4947987296998535,44,0.8896868102659432,0.0,0.032142857,-0.5328007247722796,0.0,Dec,2,4,1,1,Returning_Visitor,0,0,44,1975.825,43.907222222222224,0.0,0.49357142860000003,0.12661195779601406,0.8546497337156903
12,1.259217708250352,1,-0.4947987296998535,129,1.366605366547811,0.001428571,0.018456829,1.0716862964656826,0.0,Nov,2,4,1,10,Returning_Visitor,0,1,142,3592.291281,25.120918048951047,0.07342260139100774,1.0135299329,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,23,0.05936236532468856,0.004347826,0.022222222,-0.5328007247722796,0.0,Nov,1,8,1,11,Returning_Visitor,1,0,23,647.1428571,26.9642857125,0.1872269587294446,0.4942512078,0.25486250838363517,0.8546497337156903
5,0.9860838129352602,0,-0.4947987296998535,6,-1.1397239040997964,0.05,0.0525,-0.5328007247722796,0.0,Dec,3,2,5,2,Returning_Visitor,0,0,11,158.0,13.166666666666666,0.9345794392523366,0.4745,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,13,-0.7903537098176492,0.023076923,0.028205128,-0.5328007247722796,0.0,Dec,1,1,8,1,Returning_Visitor,1,0,13,138.5416667,9.895833335714286,0.7901668159098635,0.48743589750000005,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,5,-0.4054277458659336,0.04,0.05,-0.5328007247722796,0.0,Nov,3,2,8,3,Returning_Visitor,0,0,5,298.0,49.666666666666664,0.7843137254901961,0.478,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,1,2.0775745483150563,19,0.6112749350517382,0.02,0.05,-0.5328007247722796,0.0,Dec,2,2,1,3,Returning_Visitor,0,0,20,3130.083333,149.05158728571428,0.39215686274509803,0.484,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,27,-0.24773526600533913,0.0,0.032193939,-0.5328007247722796,0.0,Nov,3,2,1,11,New_Visitor,1,0,27,393.7888889,14.063888889285716,0.0,0.4935612122,0.25486250838363517,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,7,1.08530545129544,0.028571429,0.057142857,-0.5328007247722796,0.0,Nov,2,2,1,11,Returning_Visitor,1,1,7,2478.0,309.75,0.491400499978871,0.4799999999,0.25486250838363517,0.8546497337156903
1,0.6043607034933144,0,-0.4947987296998535,37,0.7666312852329655,0.0,0.009047619,-0.5328007247722796,0.0,Nov,2,4,3,2,New_Visitor,0,0,38,1736.416667,44.523504282051285,0.0,0.4981904762,0.25486250838363517,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,63,0.611511382247549,0.0,0.003225806,1.9764481925110757,0.0,Nov,1,1,1,7,Returning_Visitor,0,1,63,1401.50873,21.89857390625,0.0,44.97678936879999,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,1,-2.168082124275048,0.2,0.2,-0.5328007247722796,0.0,Dec,2,2,1,13,Returning_Visitor,0,0,1,0.0,0.0,0.9950248756218906,0.4,0.12661195779601406,0.8546497337156903
3,0.7999973583492616,3,2.046851455613463,11,-0.4365825633686382,0.004166667,0.053125,-0.5328007247722796,0.0,Nov,2,2,4,2,Returning_Visitor,0,0,17,393.85,21.880555555555556,0.07698230023094688,0.4881249999,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,34,0.6604736741444224,0.002020202,0.024793388,-0.5328007247722796,0.0,Nov,2,2,6,11,Returning_Visitor,1,1,34,1491.775,42.62214285714286,0.07832247551194128,0.49443526179999997,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,91,0.9233679797951667,0.008888889,0.023937057,-0.5328007247722796,0.0,Nov,2,2,1,2,Returning_Visitor,1,0,91,2056.106981,22.348988923913044,0.3564530088694909,0.4925459219,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,3,-1.1211888218377497,0.0,0.033333333,-0.5328007247722796,0.0,Nov,5,11,8,11,Returning_Visitor,0,0,3,63.0,15.75,0.0,0.4933333334,0.25486250838363517,0.8546497337156903
3,0.6334687384286762,1,1.8916436519903428,35,0.9453785482609867,0.018918919,0.027190827,1.9552002878563464,0.0,Dec,3,2,3,1,Returning_Visitor,0,0,39,2156.169048,53.904226200000004,0.6711019509998766,12.4241388589,0.12661195779601406,0.8546497337156903
2,0.8342393701505916,0,-0.4947987296998535,7,-0.15437427883151364,0.022222222,0.037037037,-0.5328007247722796,0.0,Dec,3,2,3,2,Returning_Visitor,0,0,9,524.0,52.4,0.5842258954082044,0.485925926,0.12661195779601406,0.8546497337156903
3,1.0032616784360995,2,2.033159244058338,39,0.6145309016247388,0.01533101,0.039562226,1.8119931948457875,0.0,Nov,3,2,5,2,Returning_Visitor,0,0,44,1549.2833333,34.42851851777778,0.3779627380410533,3.2906796348,0.25486250838363517,0.8546497337156903
2,-0.20497614352008775,5,2.0685043456185395,64,1.471999926377437,0.012254902,0.022009804,1.9456629929430636,0.0,Nov,1,2,6,2,Returning_Visitor,0,0,71,3922.579762,54.48027447222222,0.5325948017636308,9.9337226286,0.25486250838363517,0.8546497337156903
4,0.6434731518193294,1,1.7159996564467512,50,0.550500250354415,0.000892857,0.015595238,-0.5328007247722796,0.0,Nov,3,2,4,2,Returning_Visitor,1,1,55,1337.258333,23.879613089285716,0.05380200030876327,0.49661309530000003,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,69,0.3599067157611635,0.0,0.013140097,-0.5328007247722796,0.0,Nov,2,2,4,2,Returning_Visitor,0,0,69,1002.104167,14.315773814285714,0.0,0.4973719806,0.25486250838363517,0.8546497337156903
5,0.9812707090414567,0,-0.4947987296998535,27,0.8497172324349626,0.0,0.019047619,-0.5328007247722796,0.0,Nov,2,2,9,13,Returning_Visitor,0,0,32,1980.35,60.01060606060606,0.0,0.4961904762,0.25486250838363517,0.8546497337156903
2,0.9754856866933148,0,-0.4947987296998535,10,-0.17534049953717004,0.016666667,0.033333333,-0.5328007247722796,0.0,Dec,2,2,4,2,New_Visitor,1,0,12,540.0,41.53846153846154,0.48543690762560104,0.4883333333,0.12661195779601406,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,69,0.9982653266658023,0.0,0.002985075,1.9769617510291055,0.0,Nov,2,2,2,2,Returning_Visitor,0,1,69,2243.676587,32.05252267142857,0.0,49.495506285,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,18,-0.6371800955712562,0.0,0.033333333,-0.5328007247722796,0.0,Nov,4,1,3,1,Returning_Visitor,0,0,18,191.0,10.052631578947368,0.0,0.4933333334,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,13,-0.6310771043053247,0.015384615,0.023076923,-0.5328007247722796,0.0,Nov,3,2,1,13,New_Visitor,1,0,13,193.3666667,13.811904764285714,0.6389776218497688,0.4907692309,0.25486250838363517,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,64,0.7608129951381546,0.014285714,0.025219349,-0.5328007247722796,0.0,Dec,1,1,3,2,Returning_Visitor,0,0,64,1690.778409,26.011975523076924,0.5448538787137698,0.490670416,0.12661195779601406,0.8546497337156903
3,0.735772572327289,1,2.04887051083739,35,0.7642784340195623,0.005714286,0.005714286,1.9767230915678202,0.0,Nov,4,1,1,2,Returning_Visitor,1,1,39,1804.5,45.1125,0.8510638361249432,47.262114987,0.25486250838363517,0.8546497337156903
1,0.006150476326528315,4,2.0624554502511185,99,1.4082028322328413,0.007189542,0.020421866,-0.5328007247722796,0.0,Nov,2,2,1,8,Returning_Visitor,0,1,104,3627.789683,34.55037793333333,0.33561698126577766,0.49375876420000003,0.25486250838363517,0.8546497337156903
4,0.9185543047358975,0,-0.4947987296998535,27,-0.13909056797684988,0.0,0.015384615,-0.5328007247722796,0.0,Dec,4,1,3,1,Returning_Visitor,1,0,31,553.0,17.28125,0.0,0.496923077,0.12661195779601406,0.8546497337156903
5,1.012707205170314,0,-0.4947987296998535,111,2.3701215798797084,0.002678571,0.019613095,1.7058699046926877,0.0,Dec,2,2,3,1,Returning_Visitor,0,0,116,8790.983333,75.13660968376068,0.1299451149863715,2.3433418287,0.12661195779601406,0.8546497337156903
2,0.5571325141160419,0,-0.4947987296998535,36,0.7426888014118427,0.005555556,0.022839506,1.974626859428575,0.0,Dec,3,2,1,2,Returning_Visitor,0,0,38,1682.895833,43.151175205128204,0.23303989604482575,34.618974351999995,0.12661195779601406,0.8546497337156903
1,0.4938519372652681,1,1.8360114280565432,98,1.4201709455974667,0.008163265,0.018367347,1.9756462082248625,0.0,Nov,2,2,1,13,Returning_Visitor,1,1,100,3593.722619337,35.581412072643566,0.4214962947687156,39.592775486099995,0.25486250838363517,0.8546497337156903
3,0.45157003972352894,1,-0.4947987296998535,6,-1.3129675914341947,0.0,0.086666667,-0.5328007247722796,0.0,Nov,2,2,2,2,Returning_Visitor,0,0,10,59.18055556,5.3800505054545456,0.0,0.4826666666,0.25486250838363517,0.8546497337156903
8,1.5147745110483926,0,-0.4947987296998535,53,0.8564749937039439,0.004938272,0.007694004,1.9291915641555306,0.0,Dec,1,1,1,2,Returning_Visitor,0,0,61,2421.308333,39.05336020967742,0.5680089404145662,7.5806758275999995,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,4,-1.2350266390590532,0.0,0.1,-0.5328007247722796,0.0,Nov,1,1,1,2,Returning_Visitor,0,1,4,46.25,9.25,0.0,0.48,0.25486250838363517,0.8546497337156903
3,1.2574588855136775,2,2.0363089523327793,132,1.7797676290250901,0.010632603,0.014962157,1.5068712393857737,0.0,Nov,1,2,1,2,Returning_Visitor,0,1,137,5364.75498,38.87503608695652,0.6661131700433719,1.5983194741999998,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,1,-2.168082124275048,0.2,0.2,-0.5328007247722796,0.0,Nov,2,2,9,1,Returning_Visitor,0,0,1,0.0,0.0,0.9950248756218906,0.4,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,4,-0.9766810477555831,0.1,0.166666667,-0.5328007247722796,0.0,Nov,3,2,1,10,Returning_Visitor,0,0,4,90.5,18.1,0.5964214699872338,0.43666666660000003,0.25486250838363517,0.8546497337156903
5,1.0861713144395762,1,1.8591672757358981,167,1.7759732766608285,0.000238095,0.004785636,1.97418582760696,0.0,Nov,4,2,1,1,Returning_Visitor,1,1,173,5220.733631,30.00421627011494,0.041152779054886963,32.9048369493,0.25486250838363517,0.8546497337156903
5,1.1521679417726525,0,-0.4947987296998535,18,-0.49577386847297883,0.0,0.03015873,-0.5328007247722796,0.0,Nov,1,1,1,2,Returning_Visitor,1,0,23,413.25,17.21875,0.0,0.493968254,0.25486250838363517,0.8546497337156903
1,0.21435841858219354,0,-0.4947987296998535,22,0.2442752907334713,0.004347826,0.020289855,-0.5328007247722796,0.0,Nov,2,2,1,2,New_Visitor,0,0,23,863.25,35.96875,0.2042205548135485,0.4946376812,0.25486250838363517,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,1,-2.168082124275048,0.2,0.2,-0.5328007247722796,0.0,Dec,1,13,9,20,Returning_Visitor,0,0,1,0.0,0.0,0.9950248756218906,0.4,0.12661195779601406,0.8546497337156903
1,-0.3086356781022501,0,-0.4947987296998535,13,-0.053089730380254614,0.0,0.008333333,-0.5328007247722796,0.0,Dec,2,2,1,2,New_Visitor,0,0,14,546.0,36.4,0.0,0.49833333339999997,0.12661195779601406,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,6,-0.6515913531720038,0.016666667,0.05,-0.5328007247722796,0.0,Dec,2,2,3,8,New_Visitor,0,0,6,185.5,26.5,0.3267973921568627,0.4849999999,0.12661195779601406,0.13871364195002048
1,0.38769501726693284,0,-0.4947987296998535,2,-1.4520422006959153,0.0,0.05,-0.5328007247722796,0.0,Dec,3,2,1,10,Returning_Visitor,0,0,3,42.66666666,10.666666665,0.0,0.49,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,61,0.8849993395864535,0.021311475,0.041065574,-0.5328007247722796,0.0,Nov,3,2,2,13,Returning_Visitor,0,0,61,1964.847222,31.691084225806453,0.5066250849209855,0.48539344269999996,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,5,-2.168082124275048,0.2,0.2,-0.5328007247722796,0.0,Nov,2,2,2,1,Returning_Visitor,0,0,5,0.0,0.0,0.9950248756218906,0.4,0.25486250838363517,0.8546497337156903
13,1.3419124219306895,3,2.0084238700712276,161,1.3918944076149353,0.006140351,0.018923933,1.9368707351746692,0.0,Nov,2,5,7,2,Returning_Visitor,1,1,177,3777.2073834,21.220266198876402,0.3081897033080767,8.4883901081,0.25486250838363517,0.8546497337156903
9,0.9516244800966861,0,-0.4947987296998535,114,1.2574818176601572,0.0,0.005989942,1.9640153466201238,0.0,Nov,2,4,2,2,Returning_Visitor,0,1,123,3085.60619667,24.883920940887098,0.0,16.782430741600002,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,39,1.5388466136311991,0.0,0.034188034,-0.5328007247722796,0.0,Nov,2,2,6,1,Returning_Visitor,0,0,39,4022.0,100.55,0.0,0.4931623932,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,1,-1.2729732443402062,0.133333333,0.15,-0.5328007247722796,0.0,Dec,3,2,3,1,Returning_Visitor,1,0,1,41.5,20.75,0.8830022052980132,0.43000000010000006,0.12661195779601406,0.8546497337156903
4,1.7419380638902682,0,-0.4947987296998535,19,0.6871398520313989,0.00952381,0.042857143,-0.5328007247722796,0.0,Dec,2,2,3,1,Returning_Visitor,0,0,23,2714.791667,113.11631945833334,0.217155276165618,0.4885714284,0.12661195779601406,0.8546497337156903
11,1.3937449629973209,0,-0.4947987296998535,91,1.0695149330244882,0.002020202,0.019021966,1.9044455604944523,0.0,Dec,2,2,4,3,Returning_Visitor,0,0,102,2781.9365387,27.009092608737863,0.10089928231822988,5.755098611199999,0.12661195779601406,0.8546497337156903
3,1.3309884307810078,4,2.075923798491233,110,1.848243898839248,0.005409357,0.02942233,1.8911720157803455,0.0,Nov,2,2,4,2,Returning_Visitor,1,1,117,6315.460417,53.52085099152543,0.17780876744154706,5.1394987174,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,62,1.3474123401459122,0.0,0.009539422,1.7945989044356556,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,62,3299.525,52.3734126984127,0.0,3.0821419156,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,16,0.27203999892081193,0.0,0.025,-0.5328007247722796,0.0,Dec,2,2,1,2,Returning_Visitor,1,0,16,885.75,52.10294117647059,0.0,0.495,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,16,-0.5671251138976717,0.0,0.014583333,-0.5328007247722796,0.0,Nov,4,1,1,20,Returning_Visitor,0,0,16,219.55,12.914705882352942,0.0,0.4970833334,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,3,-1.2255343734946282,0.1,0.166666667,-0.5328007247722796,0.0,Nov,3,3,3,1,Returning_Visitor,0,0,3,47.5,11.875,0.5964214699872338,0.43666666660000003,0.25486250838363517,0.8546497337156903
4,1.0367394726476507,0,-0.4947987296998535,3,-1.4541514081023597,0.0,0.05625,-0.5328007247722796,0.0,Dec,2,2,6,2,Returning_Visitor,1,0,7,137.49999997,17.18749999625,0.0,0.48875,0.12661195779601406,0.8546497337156903
14,1.2833162296206895,0,-0.4947987296998535,34,0.08375863645772776,0.0,0.016216216,-0.5328007247722796,0.0,Dec,4,5,3,1,Returning_Visitor,0,0,48,914.8095238000001,18.669582118367348,0.0,0.4967567568,0.12661195779601406,0.8546497337156903
9,1.1189389689460665,8,2.0747442400056855,139,2.05140108788472,0.003477444,0.015531015,1.974522435653534,0.0,Nov,2,2,3,2,Returning_Visitor,1,0,156,7121.1383953,45.357569396815286,0.2103587710736455,34.194398748800005,0.25486250838363517,0.8546497337156903
6,0.9996791498568424,0,-0.4947987296998535,11,-0.10258814027864649,0.0,0.007142857,-0.5328007247722796,0.0,Nov,4,1,1,8,New_Visitor,0,0,17,603.5,33.52777777777778,0.0,0.49857142860000003,0.25486250838363517,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,12,0.17549332421959443,0.0,0.033333333,-0.5328007247722796,0.0,Dec,2,4,1,8,New_Visitor,0,0,12,770.25,59.25,0.0,0.4933333334,0.12661195779601406,0.13871364195002048
2,0.8614469250608792,0,-0.4947987296998535,38,0.5938672398512885,0.0,0.004444444,-0.5328007247722796,0.0,Nov,3,2,4,2,Returning_Visitor,1,0,40,1438.37142833,35.0822299592683,0.0,0.4991111112,0.25486250838363517,0.8546497337156903
7,1.6162359036889886,4,2.0768231492708282,337,2.7472372960347053,0.005228377,0.015719446,-0.5328007247722796,0.0,Nov,1,2,1,2,Returning_Visitor,0,0,348,13487.9363076,38.64738197020058,0.31271233508574386,0.49528759769999997,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,1,-2.168082124275048,0.2,0.2,-0.5328007247722796,0.0,Dec,3,2,3,1,Returning_Visitor,0,0,1,0.0,0.0,0.9950248756218906,0.4,0.12661195779601406,0.8546497337156903
7,1.2500735976984803,0,-0.4947987296998535,33,0.2960583479976236,0.0,0.013333333,-0.5328007247722796,0.0,Dec,2,2,1,2,Returning_Visitor,0,0,40,1135.2916666,27.69004064878049,0.0,0.4973333334,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,4,-0.8107396131960396,0.175,0.183333333,-0.5328007247722796,0.0,Nov,3,2,4,13,Returning_Visitor,1,0,4,132.5,26.5,0.9493670903243527,0.41083333339999994,0.25486250838363517,0.8546497337156903
3,0.5633966697826036,1,-0.4947987296998535,3,-1.6014025585321325,0.0,0.028571429,-0.5328007247722796,0.0,Nov,2,4,4,2,Returning_Visitor,0,0,7,44.0,5.5,0.0,0.4942857142,0.25486250838363517,0.8546497337156903
5,1.1696159894484965,0,-0.4947987296998535,55,1.275872446030312,0.011666667,0.018737892,-0.5328007247722796,0.0,Nov,2,2,4,2,Returning_Visitor,0,0,60,3227.295833,52.90648906557377,0.5910796857131451,0.4927524215,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,2,-0.17872098362861802,0.0,0.1,-0.5328007247722796,0.0,Dec,4,2,4,3,Returning_Visitor,0,0,2,442.5,147.5,0.0,0.48,0.12661195779601406,0.8546497337156903
9,1.1317342750116266,0,-0.4947987296998535,54,1.0738572911247344,0.004678363,0.009409888,1.4444385594290534,0.0,Nov,3,2,1,3,Returning_Visitor,1,1,63,2597.7112377,40.5892380890625,0.449415305909151,1.4682437675000002,0.25486250838363517,0.8546497337156903
12,1.2772090039802955,0,-0.4947987296998535,13,-0.4604146876001307,0.0,0.01,-0.5328007247722796,0.0,Dec,2,10,1,3,New_Visitor,0,0,25,507.71666660000005,19.527564100000003,0.0,0.498,0.12661195779601406,0.13871364195002048
2,1.0267397763910302,1,2.0419024626350355,5,-0.735055252847944,0.0,0.028571429,-0.5328007247722796,0.0,Dec,2,2,1,2,New_Visitor,0,0,8,314.5,34.94444444444444,0.0,0.4942857142,0.12661195779601406,0.13871364195002048
1,0.6152308238802999,0,-0.4947987296998535,24,0.2176492819535785,0.0,0.001449275,-0.5328007247722796,0.0,Dec,1,1,2,2,Returning_Visitor,0,0,25,853.65,32.832692307692305,0.0,0.499710145,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,23,0.6299048695437245,0.0,0.030952381,-0.5328007247722796,0.0,Dec,1,1,1,2,Returning_Visitor,0,0,23,1434.908333,59.78784720833334,0.0,0.4938095238,0.12661195779601406,0.8546497337156903
2,1.0599507697327086,0,-0.4947987296998535,8,-0.6738379931276443,0.0,0.025,-0.5328007247722796,0.0,Dec,2,2,1,3,New_Visitor,0,0,10,299.25,27.204545454545453,0.0,0.495,0.12661195779601406,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,81,0.8789891674239015,0.004938272,0.024773663,-0.5328007247722796,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,81,1950.840873,23.790742353658537,0.19160148093811885,0.49356378580000004,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,3,-0.8674629416977305,0.0,0.066666667,-0.5328007247722796,0.0,Nov,3,2,1,10,Returning_Visitor,1,0,3,116.75,29.1875,0.0,0.4866666666,0.25486250838363517,0.8546497337156903
6,0.8959136153262859,1,2.0626599190317854,21,0.15973885845109315,0.015384615,0.022435897,1.8540089204079087,0.0,Nov,1,1,4,10,Returning_Visitor,1,0,28,932.9833333700001,32.171839081724144,0.6564551380303473,4.0271124206,0.25486250838363517,0.8546497337156903
4,1.6133406280616613,1,1.871126948469793,99,0.9700587598953234,0.016281269,0.029507982,1.7612014378913778,0.0,Nov,3,2,4,13,Returning_Visitor,1,0,104,2916.547149,27.776639514285716,0.5336724336601484,2.7370065689,0.25486250838363517,0.8546497337156903
8,1.479886938242315,4,2.07391788265431,157,1.9748453534096564,0.007198364,0.019816374,-0.5328007247722796,0.0,Nov,2,2,7,2,Returning_Visitor,1,1,169,6924.991494,40.73524408235294,0.345802972217928,0.493877216,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,2,1.746379398817934,141,1.6079367872832968,0.001408451,0.013891039,-0.5328007247722796,0.0,Dec,2,2,1,2,Returning_Visitor,0,0,143,4316.275,29.97413194444444,0.09458379633550082,0.49679925690000004,0.12661195779601406,0.8546497337156903
7,0.6873721883797059,0,-0.4947987296998535,23,-0.10132813428931342,0.007142857,0.021428571,-0.5328007247722796,0.0,Nov,2,5,3,3,Returning_Visitor,1,0,30,544.525,17.565322580645162,0.3184713372956306,0.49357142870000004,0.25486250838363517,0.8546497337156903
6,1.1719866541522717,3,2.0695159419933,26,0.6990241784650002,0.005882353,0.017647059,1.8730235710272307,0.0,Nov,2,2,4,2,Returning_Visitor,0,1,35,1915.958333,53.22106480555556,0.31545741341838407,4.517589748300001,0.25486250838363517,0.8546497337156903
5,0.9249400789607085,1,2.0666304796618737,118,1.1264324400113286,0.001680672,0.012371615,1.9675488794897658,0.0,Nov,2,2,1,1,Returning_Visitor,0,1,124,2814.595833,22.516766664,0.12568952964918598,19.8711896254,0.25486250838363517,0.8546497337156903
2,0.6830082897408377,0,-0.4947987296998535,22,0.45445186969946433,0.005555556,0.039814815,1.7874529133629051,0.0,Nov,1,1,1,10,Returning_Visitor,0,0,24,1181.65,47.266000000000005,0.13611616272179597,2.9941973952,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,1,-2.168082124275048,0.2,0.2,-0.5328007247722796,0.0,Dec,1,2,3,1,Returning_Visitor,0,0,1,0.0,0.0,0.9950248756218906,0.4,0.12661195779601406,0.8546497337156903
5,1.495181794676377,0,-0.4947987296998535,56,1.355412102122823,0.006578947,0.022060248,-0.5328007247722796,0.0,Dec,2,2,3,1,Returning_Visitor,0,0,61,3816.000529,61.54839562903226,0.2852938528674973,0.49361426630000005,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,17,0.07671805872868635,0.0,0.011764706,-0.5328007247722796,0.0,Nov,4,1,9,2,Returning_Visitor,0,0,17,664.5,36.916666666666664,0.0,0.4976470588,0.25486250838363517,0.8546497337156903
9,1.107690945621997,0,-0.4947987296998535,95,1.1367680018799604,0.003,0.027077656,1.6108207736899354,0.0,Nov,2,2,4,1,Returning_Visitor,0,0,104,2766.060014,26.343428704761905,0.10684652593507094,1.9014541563,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,2,2.075359426182966,89,1.4695967888286137,0.013636364,0.030211039,-0.5328007247722796,0.0,Nov,1,1,1,2,Returning_Visitor,1,1,91,4233.6476193,46.01790890543478,0.4369083643771039,0.48986688300000003,0.25486250838363517,0.8546497337156903
1,0.05756644495215056,2,2.0504131381964648,31,0.44534648399242094,0.0,0.024242424,-0.5328007247722796,0.0,Nov,4,2,1,2,Returning_Visitor,0,0,34,1195.75,34.16428571428571,0.0,0.4951515152,0.25486250838363517,0.8546497337156903
2,0.638507289384807,2,1.871126948469793,20,-0.24804013917600629,0.008333333,0.033872603,-0.5328007247722796,0.0,Nov,1,1,3,6,Returning_Visitor,0,0,24,439.3333333,17.573333332,0.23896504083735876,0.4907254795,0.25486250838363517,0.8546497337156903
2,0.46199732977956476,0,-0.4947987296998535,145,1.9459655826597257,0.002857143,0.013265367,0.8797310119118638,0.0,Nov,2,10,7,3,Returning_Visitor,1,1,147,5985.632411,40.44346223648648,0.20028527832477072,0.8866284852,0.25486250838363517,0.8546497337156903
4,0.9912515318341669,0,-0.4947987296998535,3,-1.486049997863592,0.0,0.05,-0.5328007247722796,0.0,Nov,1,1,2,8,New_Visitor,1,1,7,120.75,15.09375,0.0,0.49,0.25486250838363517,0.13871364195002048
0,-1.0054680759288452,0,-0.4947987296998535,4,-0.8488504235124079,0.0,0.05,-0.5328007247722796,0.0,Dec,1,8,9,2,Returning_Visitor,0,0,4,121.75,24.35,0.0,0.49,0.12661195779601406,0.8546497337156903
2,0.8465632067847563,0,-0.4947987296998535,11,-0.4729226173808505,0.0,0.016666667,1.9703967387106913,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,13,328.5,23.464285714285715,0.0,23.650698166599998,0.25486250838363517,0.8546497337156903
2,0.907619333946689,0,-0.4947987296998535,22,-0.35742767650520674,0.0,0.007246377,1.9462065033696252,0.0,Dec,4,1,3,1,Returning_Visitor,1,1,24,403.0,16.12,0.0,10.050298564600002,0.12661195779601406,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,5,-0.6695075140641887,0.0,0.04,-0.5328007247722796,0.0,Nov,2,2,7,13,Returning_Visitor,1,0,5,178.8333333,29.805555549999998,0.0,0.492,0.25486250838363517,0.8546497337156903
0,-1.0054680759288452,0,-0.4947987296998535,9,-0.7067003929128074,0.007407407,0.06,-0.5328007247722796,0.0,Dec,3,2,1,3,Returning_Visitor,0,0,9,165.5833333,16.55833333,0.12143290163934427,0.4857777779,0.12661195779601406,0.8546497337156903
1,0.8356318826520751,0,-0.4947987296998535,7,-1.1466970667612333,0.0,0.025,-0.5328007247722796,0.0,Dec,1,1,2,2,New_Visitor,0,0,8,122.4,13.600000000000001,0.0,0.495,0.12661195779601406,0.13871364195002048
1,-1.0054680759288452,3,2.0750822433431795,27,0.6004698458350558,0.006896552,0.034482759,-0.5328007247722796,0.0,Nov,2,2,1,2,Returning_Visitor,1,0,31,1829.25,57.1640625,0.19436346536637694,0.49103448260000004,0.25486250838363517,0.8546497337156903
5,1.4421315095619385,2,2.041491587360656,54,0.6895546175210013,0.0,0.017333333,-0.5328007247722796,0.0,Nov,2,2,3,2,Returning_Visitor,1,1,61,2003.3856062999998,32.312671069354835,0.0,0.4965333334,0.25486250838363517,0.8546497337156903
